# r[L0]  F[rad]  Fp[rad/L0]
1.879624999999992330e+00 8.957066894324913209e-01 -7.625044732225043642e-01
1.884623999999992305e+00 8.918980365866912008e-01 -7.612596775258529957e-01
1.889622999999992281e+00 8.880956326435859305e-01 -7.600043996061393026e-01
1.894621999999992257e+00 8.842995301902870642e-01 -7.587385651343268034e-01
1.899620999999992232e+00 8.805097821812833958e-01 -7.574621014662882290e-01
1.904619999999992208e+00 8.767264419299105604e-01 -7.561749376858578620e-01
1.909618999999992184e+00 8.729495630996052524e-01 -7.548770046480001161e-01
1.914617999999992159e+00 8.691791996949432830e-01 -7.535682350220604953e-01
1.919616999999992135e+00 8.654154060524610337e-01 -7.522485633350661782e-01
1.924615999999992111e+00 8.616582368312607487e-01 -7.509179260150393720e-01
1.929614999999992087e+00 8.579077470033994457e-01 -7.495762614342892372e-01
1.934613999999992062e+00 8.541639918440608881e-01 -7.482235099526435285e-01
1.939612999999992038e+00 8.504270269215127298e-01 -7.468596139605839790e-01
1.944611999999992014e+00 8.466969080868470554e-01 -7.454845179222454599e-01
1.949610999999991989e+00 8.429736914635076461e-01 -7.440981684182391698e-01
1.954609999999991965e+00 8.392574334366027511e-01 -7.427005141882609962e-01
1.959608999999991941e+00 8.355481906420060279e-01 -7.412915061734416389e-01
1.964607999999991916e+00 8.318460199552462075e-01 -7.398710975583990823e-01
1.969606999999991892e+00 8.281509784801877050e-01 -7.384392438129482317e-01
1.974605999999991868e+00 8.244631235375031730e-01 -7.369959027334267443e-01
1.979604999999991843e+00 8.207825126529409987e-01 -7.355410344835916492e-01
1.984603999999991819e+00 8.171092035453892954e-01 -7.340746016350425673e-01
1.989602999999991795e+00 8.134432541147390561e-01 -7.325965692071274571e-01
1.994601999999991770e+00 8.097847224295494639e-01 -7.311069047062839221e-01
1.999600999999991746e+00 8.061336667145175827e-01 -7.296055781647714511e-01
2.004599999999991944e+00 8.024901453377565330e-01 -7.280925621787478486e-01
2.009598999999992142e+00 7.988542167978848196e-01 -7.265678319456430057e-01
2.014597999999992339e+00 7.952259397109305850e-01 -7.250313653007840475e-01
2.019596999999992537e+00 7.916053727970550069e-01 -7.234831427532242287e-01
2.024595999999992735e+00 7.879925748670983943e-01 -7.219231475207283921e-01
2.029594999999992933e+00 7.843876048089539754e-01 -7.203513655638688062e-01
2.034593999999993130e+00 7.807905215737729332e-01 -7.187677856191829751e-01
2.039592999999993328e+00 7.772013841620070140e-01 -7.171723992313477902e-01
2.044591999999993526e+00 7.736202516092918202e-01 -7.155652007843221751e-01
2.049590999999993723e+00 7.700471829721781125e-01 -7.139461875314120354e-01
2.054589999999993921e+00 7.664822373137148981e-01 -7.123153596242116636e-01
2.059588999999994119e+00 7.629254736888908539e-01 -7.106727201403748584e-01
2.064587999999994317e+00 7.593769511299403030e-01 -7.090182751101713476e-01
2.069586999999994514e+00 7.558367286315191835e-01 -7.073520335417834426e-01
2.074585999999994712e+00 7.523048651357581162e-01 -7.056740074452979572e-01
2.079584999999994910e+00 7.487814195171984544e-01 -7.039842118553516492e-01
2.084583999999995108e+00 7.452664505676189766e-01 -7.022826648523859960e-01
2.089582999999995305e+00 7.417600169807597732e-01 -7.005693875824705597e-01
2.094581999999995503e+00 7.382621773369506535e-01 -6.988444042756537522e-01
2.099580999999995701e+00 7.347729900876517339e-01 -6.971077422628014775e-01
2.104579999999995898e+00 7.312925135399133136e-01 -6.953594319908851240e-01
2.109578999999996096e+00 7.278208058407636960e-01 -6.935995070366820503e-01
2.114577999999996294e+00 7.243579249615325066e-01 -6.918280041188513696e-01
2.119576999999996492e+00 7.209039286821176118e-01 -6.900449631083520607e-01
2.124575999999996689e+00 7.174588745752041863e-01 -6.882504270371689881e-01
2.129574999999996887e+00 7.140228199904447015e-01 -6.864444421053156331e-01
2.134573999999997085e+00 7.105958220386078272e-01 -6.846270576860840062e-01
2.139572999999997283e+00 7.071779375757060171e-01 -6.827983263295130945e-01
2.144571999999997480e+00 7.037692231871098825e-01 -6.809583037640491998e-01
2.149570999999997678e+00 7.003697351716591246e-01 -6.791070488963738550e-01
2.154569999999997876e+00 6.969795295257789070e-01 -6.772446238093766668e-01
2.159568999999998073e+00 6.935986619276106602e-01 -6.753710937582522167e-01
2.164567999999998271e+00 6.902271877211676454e-01 -6.734865271647018092e-01
2.169566999999998469e+00 6.868651619005240461e-01 -6.715909956092245281e-01
2.174565999999998667e+00 6.835126390940472474e-01 -6.696845738214822763e-01
2.179564999999998864e+00 6.801696735486836287e-01 -6.677673396687270335e-01
2.184563999999999062e+00 6.768363191143064173e-01 -6.658393741422798939e-01
2.189562999999999260e+00 6.735126292281364835e-01 -6.639007613420550014e-01
2.194561999999999458e+00 6.701986568992451820e-01 -6.619515884591218313e-01
2.199560999999999655e+00 6.668944546931493411e-01 -6.599919457563045988e-01
2.204559999999999853e+00 6.636000747165081703e-01 -6.580219265468162382e-01
2.209559000000000051e+00 6.603155686019319681e-01 -6.560416271709307301e-01
2.214558000000000249e+00 6.570409874929119542e-01 -6.540511469706966619e-01
2.219557000000000446e+00 6.537763820288819971e-01 -6.520505882627000149e-01
2.224556000000000644e+00 6.505218023304208952e-01 -6.500400563088847283e-01
2.229555000000000842e+00 6.472772979846053154e-01 -6.480196592854434723e-01
2.234554000000001039e+00 6.440429180305233814e-01 -6.459895082497920660e-01
2.239553000000001237e+00 6.408187109449580143e-01 -6.439497171056460800e-01
2.244552000000001435e+00 6.376047246282493530e-01 -6.419004025662170543e-01
2.249551000000001633e+00 6.344010063903460228e-01 -6.398416841155510904e-01
2.254550000000001830e+00 6.312076029370542463e-01 -6.377736839680347991e-01
2.259549000000002028e+00 6.280245603564936774e-01 -6.356965270260938050e-01
2.264548000000002226e+00 6.248519241057693963e-01 -6.336103408361140055e-01
2.269547000000002424e+00 6.216897389978687238e-01 -6.315152555426172265e-01
2.274546000000002621e+00 6.185380491887909615e-01 -6.294114038407242484e-01
2.279545000000002819e+00 6.153968981649197145e-01 -6.272989209269423938e-01
2.284544000000003017e+00 6.122663287306444602e-01 -6.251779444483149817e-01
2.289543000000003214e+00 6.091463829962407983e-01 -6.230486144499746137e-01
2.294542000000003412e+00 6.060371023660171552e-01 -6.209110733211417044e-01
2.299541000000003610e+00 6.029385275267341582e-01 -6.187654657396139957e-01
2.304540000000003808e+00 5.998506984363064509e-01 -6.166119386147931314e-01
2.309539000000004005e+00 5.967736543127918347e-01 -6.144506410292976950e-01
2.314538000000004203e+00 5.937074336236765060e-01 -6.122817241792125609e-01
2.319537000000004401e+00 5.906520740754616083e-01 -6.101053413130279601e-01
2.324536000000004599e+00 5.876076126035587599e-01 -6.079216476693211080e-01
2.329535000000004796e+00 5.845740853624995514e-01 -6.057308004132365697e-01
2.334534000000004994e+00 5.815515277164663432e-01 -6.035329585718229861e-01
2.339533000000005192e+00 5.785399742301479131e-01 -6.013282829682837782e-01
2.344532000000005389e+00 5.755394586599272833e-01 -5.991169361552022288e-01
2.349531000000005587e+00 5.725500139454056114e-01 -5.968990823468018903e-01
2.354530000000005785e+00 5.695716722012664768e-01 -5.946748873503048261e-01
2.359529000000005983e+00 5.666044647094859998e-01 -5.924445184964505229e-01
2.364528000000006180e+00 5.636484219118922390e-01 -5.902081445692389794e-01
2.369527000000006378e+00 5.607035734030773044e-01 -5.879659357349646953e-01
2.374526000000006576e+00 5.577699479236658542e-01 -5.857180634706048439e-01
2.379525000000006774e+00 5.548475733539433019e-01 -5.834647004916295732e-01
2.384524000000006971e+00 5.519364767078464018e-01 -5.812060206792999395e-01
2.389523000000007169e+00 5.490366841273175424e-01 -5.789421990075213076e-01
2.394522000000007367e+00 5.461482208770268576e-01 -5.766734114693181645e-01
2.399521000000007565e+00 5.432711113394615987e-01 -5.743998350029991817e-01
2.404520000000007762e+00 5.404053790103860999e-01 -5.721216474180786937e-01
2.409519000000007960e+00 5.375510464946717804e-01 -5.698390273210223178e-01
2.414518000000008158e+00 5.347081355024994043e-01 -5.675521540408837717e-01
2.419517000000008355e+00 5.318766668459327107e-01 -5.652612075548995030e-01
2.424516000000008553e+00 5.290566604358638569e-01 -5.629663684141074098e-01
2.429515000000008751e+00 5.262481352793311196e-01 -5.606678176690557125e-01
2.434514000000008949e+00 5.234511094772068551e-01 -5.583657367956670337e-01
2.439513000000009146e+00 5.206656002222560531e-01 -5.560603076213215257e-01
2.444512000000009344e+00 5.178916237975638159e-01 -5.537517122512243262e-01
2.449511000000009542e+00 5.151291955753294349e-01 -5.514401329951179598e-01
2.454510000000009740e+00 5.123783300160265064e-01 -5.491257522944033020e-01
2.459509000000009937e+00 5.096390406679259799e-01 -5.468087526497282802e-01
2.464508000000010135e+00 5.069113401669796959e-01 -5.444893165491049292e-01
2.469507000000010333e+00 5.041952402370623032e-01 -5.421676263966123122e-01
2.474506000000010530e+00 5.014907516905674489e-01 -5.398438644417423715e-01
2.479505000000010728e+00 4.987978844293558534e-01 -5.375182127094443318e-01
2.484504000000010926e+00 4.961166474460510512e-01 -5.351908529309211682e-01
2.489503000000011124e+00 4.934470488256791909e-01 -5.328619664752313190e-01
2.494502000000011321e+00 4.907890957476485072e-01 -5.305317342817459370e-01
2.499501000000011519e+00 4.881427944880643022e-01 -5.282003367935107496e-01
2.504500000000011717e+00 4.855081504223747735e-01 -5.258679538915608243e-01
2.509499000000011915e+00 4.828851680283424153e-01 -5.235347648302325352e-01
2.514498000000012112e+00 4.802738508893366065e-01 -5.212009481735182526e-01
2.519497000000012310e+00 4.776742016979413363e-01 -5.188666817325041647e-01
2.524496000000012508e+00 4.750862222598731255e-01 -5.165321425039328673e-01
2.529495000000012705e+00 4.725099134982029270e-01 -5.141975066099274683e-01
2.534494000000012903e+00 4.699452754578766767e-01 -5.118629492389149549e-01
2.539493000000013101e+00 4.673923073105279435e-01 -5.095286445877820203e-01
2.544492000000013299e+00 4.648510073595764069e-01 -5.071947658052962105e-01
2.549491000000013496e+00 4.623213730456063875e-01 -5.048614849368223689e-01
2.554490000000013694e+00 4.598034009520179377e-01 -5.025289728703631331e-01
2.559489000000013892e+00 4.572970868109447196e-01 -5.001973992839495731e-01
2.564488000000014090e+00 4.548024255094312851e-01 -4.978669325944058421e-01
2.569487000000014287e+00 4.523194110958629333e-01 -4.955377399075109879e-01
2.574486000000014485e+00 4.498480367866413143e-01 -4.932099869695772965e-01
2.579485000000014683e+00 4.473882949730983993e-01 -4.908838381204640444e-01
2.584484000000014881e+00 4.449401772286417645e-01 -4.885594562480423675e-01
2.589483000000015078e+00 4.425036743161238628e-01 -4.862370027441262899e-01
2.594482000000015276e+00 4.400787761954279564e-01 -4.839166374618815158e-01
2.599481000000015474e+00 4.376654720312630475e-01 -4.815985186747229752e-01
2.604480000000015671e+00 4.352637502011607595e-01 -4.792828030367093373e-01
2.609479000000015869e+00 4.328735983036662849e-01 -4.769696455444411565e-01
2.614478000000016067e+00 4.304950031667162391e-01 -4.746591995004679210e-01
2.619477000000016265e+00 4.281279508561953717e-01 -4.723516164782063376e-01
2.624476000000016462e+00 4.257724266846651950e-01 -4.700470462883717948e-01
2.629475000000016660e+00 4.234284152202563711e-01 -4.677456369469220610e-01
2.634474000000016858e+00 4.210959002957177510e-01 -4.654475346445115513e-01
2.639473000000017056e+00 4.187748650176142395e-01 -4.631528837174519464e-01
2.644472000000017253e+00 4.164652917756661021e-01 -4.608618266201739977e-01
2.649471000000017451e+00 4.141671622522222762e-01 -4.585745038991839717e-01
2.654470000000017649e+00 4.118804574318599698e-01 -4.562910541685056831e-01
2.659469000000017846e+00 4.096051576111035541e-01 -4.540116140865989580e-01
2.664468000000018044e+00 4.073412424082549776e-01 -4.517363183347427591e-01
2.669467000000018242e+00 4.050886907733287634e-01 -4.494652995968708709e-01
2.674466000000018440e+00 4.028474809980841509e-01 -4.471986885408460455e-01
2.679465000000018637e+00 4.006175907261471658e-01 -4.449366138011576211e-01
2.684464000000018835e+00 3.983989969632159012e-01 -4.426792019630265140e-01
2.689463000000019033e+00 3.961916760873415710e-01 -4.404265775478998779e-01
2.694462000000019231e+00 3.939956038592786758e-01 -4.381788630003174978e-01
2.699461000000019428e+00 3.918107554328975062e-01 -4.359361786761301594e-01
2.704460000000019626e+00 3.896371053656522143e-01 -4.336986428320495079e-01
2.709459000000019824e+00 3.874746276290977898e-01 -4.314663716165086926e-01
2.714458000000020022e+00 3.853232956194493353e-01 -4.292394790618109801e-01
2.719457000000020219e+00 3.831830821681778687e-01 -4.270180770775440227e-01
2.724456000000020417e+00 3.810539595526353795e-01 -4.248022754452359107e-01
2.729455000000020615e+00 3.789358995067039770e-01 -4.225921818142284736e-01
2.734454000000020812e+00 3.768288732314624689e-01 -4.203879016987435158e-01
2.739453000000021010e+00 3.747328514058646531e-01 -4.181895384761158407e-01
2.744452000000021208e+00 3.726478041974238264e-01 -4.159971933861675297e-01
2.749451000000021406e+00 3.705737012728972934e-01 -4.138109655316968283e-01
2.754450000000021603e+00 3.685105118089658793e-01 -4.116309518800546630e-01
2.759449000000021801e+00 3.664582045029028956e-01 -4.094572472657816431e-01
2.764448000000021999e+00 3.644167475832273406e-01 -4.072899443942779585e-01
2.769447000000022197e+00 3.623861088203361724e-01 -4.051291338464785285e-01
2.774446000000022394e+00 3.603662555371107690e-01 -4.029749040845047592e-01
2.779445000000022592e+00 3.583571546194927460e-01 -4.008273414582653182e-01
2.784444000000022790e+00 3.563587725270245810e-01 -3.986865302129771749e-01
2.789443000000022987e+00 3.543710753033502137e-01 -3.965525524975783700e-01
2.794442000000023185e+00 3.523940285866715705e-01 -3.944254883740043183e-01
2.799441000000023383e+00 3.504275976201565168e-01 -3.923054158272986647e-01
2.804440000000023581e+00 3.484717472622942958e-01 -3.901924107765303851e-01
2.809439000000023778e+00 3.465264419971944565e-01 -3.880865470864888200e-01
2.814438000000023976e+00 3.445916459448253311e-01 -3.859878965801276651e-01
2.819437000000024174e+00 3.426673228711886177e-01 -3.838965290517303841e-01
2.824436000000024372e+00 3.407534361984263516e-01 -3.818125122807684568e-01
2.829435000000024569e+00 3.388499490148568771e-01 -3.797359120464245952e-01
2.834434000000024767e+00 3.369568240849366569e-01 -3.776667921427533381e-01
2.839433000000024965e+00 3.350740238591447540e-01 -3.756052143944514921e-01
2.844432000000025162e+00 3.332015104837871555e-01 -3.735512386732113277e-01
2.849431000000025360e+00 3.313392458107175531e-01 -3.715049229146294429e-01
2.854430000000025558e+00 3.294871914069726904e-01 -3.694663231356447586e-01
2.859429000000025756e+00 3.276453085643191154e-01 -3.674354934524795002e-01
2.864428000000025953e+00 3.258135583087088394e-01 -3.654124860990572432e-01
2.869427000000026151e+00 3.239919014096421801e-01 -3.633973514458724852e-01
2.874426000000026349e+00 3.221802983894348493e-01 -3.613901380192864332e-01
2.879425000000026547e+00 3.203787095323877288e-01 -3.593908925212245808e-01
2.884424000000026744e+00 3.185870948938572256e-01 -3.573996598492517607e-01
2.889423000000026942e+00 3.168054143092243757e-01 -3.554164831170006367e-01
2.894422000000027140e+00 3.150336274027608630e-01 -3.534414036749303767e-01
2.899421000000027338e+00 3.132716935963906768e-01 -3.514744611313924683e-01
2.904420000000027535e+00 3.115195721183456889e-01 -3.495156933739814176e-01
2.909419000000027733e+00 3.097772220117137043e-01 -3.475651365911481827e-01
2.914418000000027931e+00 3.080446021428779879e-01 -3.456228252940548029e-01
2.919417000000028128e+00 3.063216712098469907e-01 -3.436887923386493515e-01
2.924416000000028326e+00 3.046083877504731086e-01 -3.417630689479408401e-01
2.929415000000028524e+00 3.029047101505597528e-01 -3.398456847344537013e-01
2.934414000000028722e+00 3.012105966518555666e-01 -3.379366677228427540e-01
2.939413000000028919e+00 2.995260053599355654e-01 -3.360360443726496116e-01
2.944412000000029117e+00 2.978508942519677571e-01 -3.341438396011817136e-01
2.949411000000029315e+00 2.961852211843655769e-01 -3.322600768064967736e-01
2.954410000000029513e+00 2.945289439003248577e-01 -3.303847778904744903e-01
2.959409000000029710e+00 2.928820200372455052e-01 -3.285179632819591466e-01
2.964408000000029908e+00 2.912444071340370977e-01 -3.266596519599563875e-01
